filename, n, cpu_time_used
4776.node, 4776, 0.113754
4777.node, 4777, 0.114846
4778.node, 4778, 0.112024
4779.node, 4779, 0.10738
4780.node, 4780, 0.108392
4781.node, 4781, 0.108063
4782.node, 4782, 0.107945
4783.node, 4783, 0.107238
4784.node, 4784, 0.10866
4785.node, 4785, 0.116608
4786.node, 4786, 0.116145
4787.node, 4787, 0.112449
4788.node, 4788, 0.108616
4789.node, 4789, 0.114622
4790.node, 4790, 0.115742
4791.node, 4791, 0.111919
4792.node, 4792, 0.108905
4793.node, 4793, 0.111729
4794.node, 4794, 0.119672
4795.node, 4795, 0.112693
4796.node, 4796, 0.107618
4797.node, 4797, 0.113299
4798.node, 4798, 0.116263
4799.node, 4799, 0.115077
4800.node, 4800, 0.113865
4801.node, 4801, 0.131707
4802.node, 4802, 0.116447
4803.node, 4803, 0.110718
4804.node, 4804, 0.108993
4805.node, 4805, 0.124952
4806.node, 4806, 0.118264
4807.node, 4807, 0.115958
4808.node, 4808, 0.114364
4809.node, 4809, 0.116859
4810.node, 4810, 0.121392
4811.node, 4811, 0.116629
4812.node, 4812, 0.116511
4813.node, 4813, 0.115521
4814.node, 4814, 0.112985
4815.node, 4815, 0.111287
4816.node, 4816, 0.112571
4817.node, 4817, 0.117239
4818.node, 4818, 0.116498
4819.node, 4819, 0.14094
4820.node, 4820, 0.133465
4821.node, 4821, 0.123722
4822.node, 4822, 0.132577
4823.node, 4823, 0.126315
4824.node, 4824, 0.132213
4825.node, 4825, 0.117309
4826.node, 4826, 0.116423
4827.node, 4827, 0.129774
4828.node, 4828, 0.129773
4829.node, 4829, 0.1245
4830.node, 4830, 0.124389
4831.node, 4831, 0.137005
4832.node, 4832, 0.140144
4833.node, 4833, 0.132244
4834.node, 4834, 0.116183
4835.node, 4835, 0.112585
4836.node, 4836, 0.1126
4837.node, 4837, 0.124926
4838.node, 4838, 0.136631
4839.node, 4839, 0.128634
4840.node, 4840, 0.125232
4841.node, 4841, 0.134143
4842.node, 4842, 0.121178
4843.node, 4843, 0.12134
4844.node, 4844, 0.119033
4845.node, 4845, 0.119108
4846.node, 4846, 0.138468
4847.node, 4847, 0.150396
4848.node, 4848, 0.130711
4849.node, 4849, 0.123998
4850.node, 4850, 0.132331
4851.node, 4851, 0.122448
4852.node, 4852, 0.126434
4853.node, 4853, 0.13807
4854.node, 4854, 0.140014
4855.node, 4855, 0.130928
4856.node, 4856, 0.124432
4857.node, 4857, 0.149321
4858.node, 4858, 0.124903
4859.node, 4859, 0.129032
4860.node, 4860, 0.164802
4861.node, 4861, 0.144375
4862.node, 4862, 0.154666
4863.node, 4863, 0.151174
4864.node, 4864, 0.136828
4865.node, 4865, 0.120824
4866.node, 4866, 0.116101
4867.node, 4867, 0.115378
4868.node, 4868, 0.11838
4869.node, 4869, 0.11626
4870.node, 4870, 0.119296
4871.node, 4871, 0.13139
4872.node, 4872, 0.136438
4873.node, 4873, 0.123172
4874.node, 4874, 0.124252
4875.node, 4875, 0.124924
4876.node, 4876, 0.116836
4877.node, 4877, 0.120811
4878.node, 4878, 0.123228
4879.node, 4879, 0.117956
4880.node, 4880, 0.117621
4881.node, 4881, 0.129508
4882.node, 4882, 0.137639
4883.node, 4883, 0.118926
4884.node, 4884, 0.129078
4885.node, 4885, 0.122765
4886.node, 4886, 0.127753
4887.node, 4887, 0.125623
4888.node, 4888, 0.125397
4889.node, 4889, 0.129339
4890.node, 4890, 0.121875
4891.node, 4891, 0.125349
4892.node, 4892, 0.126167
4893.node, 4893, 0.122518
4894.node, 4894, 0.124882
4895.node, 4895, 0.126608
4896.node, 4896, 0.120153
4897.node, 4897, 0.116229
4898.node, 4898, 0.117081
4899.node, 4899, 0.120369
4900.node, 4900, 0.12417
4901.node, 4901, 0.125959
4902.node, 4902, 0.119842
4903.node, 4903, 0.124172
4904.node, 4904, 0.123928
4905.node, 4905, 0.123504
4906.node, 4906, 0.12135
4907.node, 4907, 0.121469
4908.node, 4908, 0.118515
4909.node, 4909, 0.11782
4910.node, 4910, 0.113082
4911.node, 4911, 0.114965
4912.node, 4912, 0.120599
4913.node, 4913, 0.119661
4914.node, 4914, 0.118825
4915.node, 4915, 0.113841
4916.node, 4916, 0.120419
4917.node, 4917, 0.122296
4918.node, 4918, 0.11824
4919.node, 4919, 0.11509
4920.node, 4920, 0.113382
4921.node, 4921, 0.115918
4922.node, 4922, 0.117306
4923.node, 4923, 0.118877
4924.node, 4924, 0.119413
4925.node, 4925, 0.118274
4926.node, 4926, 0.11772
4927.node, 4927, 0.115125
4928.node, 4928, 0.116231
4929.node, 4929, 0.116604
4930.node, 4930, 0.116549
4931.node, 4931, 0.117692
4932.node, 4932, 0.117493
4933.node, 4933, 0.117444
4934.node, 4934, 0.116567
4935.node, 4935, 0.12107
4936.node, 4936, 0.115636
4937.node, 4937, 0.119145
4938.node, 4938, 0.118318
4939.node, 4939, 0.122342
4940.node, 4940, 0.12559
4941.node, 4941, 0.122286
4942.node, 4942, 0.117386
4943.node, 4943, 0.118745
4944.node, 4944, 0.116511
4945.node, 4945, 0.114184
4946.node, 4946, 0.113994
4947.node, 4947, 0.115399
4948.node, 4948, 0.12208
4949.node, 4949, 0.12135
4950.node, 4950, 0.115888
4951.node, 4951, 0.11863
4952.node, 4952, 0.119044
4953.node, 4953, 0.120947
4954.node, 4954, 0.119261
4955.node, 4955, 0.118781
4956.node, 4956, 0.121943
4957.node, 4957, 0.121049
4958.node, 4958, 0.119465
4959.node, 4959, 0.118533
4960.node, 4960, 0.120916
4961.node, 4961, 0.117981
4962.node, 4962, 0.121064
4963.node, 4963, 0.115692
4964.node, 4964, 0.119594
4965.node, 4965, 0.121277
4966.node, 4966, 0.119789
4967.node, 4967, 0.122324
4968.node, 4968, 0.123588
4969.node, 4969, 0.117558
4970.node, 4970, 0.122509
4971.node, 4971, 0.120641
4972.node, 4972, 0.118776
4973.node, 4973, 0.121564
4974.node, 4974, 0.118877
4975.node, 4975, 0.11973
4976.node, 4976, 0.121113
4977.node, 4977, 0.120864
4978.node, 4978, 0.120447
4979.node, 4979, 0.118397
4980.node, 4980, 0.121932
4981.node, 4981, 0.124745
4982.node, 4982, 0.128242
4983.node, 4983, 0.121221
4984.node, 4984, 0.122887
4985.node, 4985, 0.116937
4986.node, 4986, 0.117563
4987.node, 4987, 0.116987
4988.node, 4988, 0.116774
4989.node, 4989, 0.12359
4990.node, 4990, 0.118857
4991.node, 4991, 0.118275
4992.node, 4992, 0.117401
4993.node, 4993, 0.117029
4994.node, 4994, 0.117965
4995.node, 4995, 0.12009
4996.node, 4996, 0.116986
4997.node, 4997, 0.119315
4998.node, 4998, 0.122535
4999.node, 4999, 0.120023
5000.node, 5000, 0.119223
